user_search,Name,Price,Date,Location,daily,link,timestamp,days_ago
airpods pro 2,airpods pro 2,100.0,2 weeks ago,"Achrafieh, Beirut•",False,https://www.dubizzle.com.lb/ads/q-airpods-pro-2//?page=1,2025-04-04 03:10:24,7
airpods pro 2,airpods pro (2nd gen): next-level noise cancellation & audio,28.0,2 weeks ago,"Basta, Beirut•",False,https://www.dubizzle.com.lb/ads/q-airpods-pro-2//?page=1,2025-04-04 03:10:24,7
airpods pro 2,airpods pro 2,150.0,3 weeks ago,"Fanar, Metn•",False,https://www.dubizzle.com.lb/ads/q-airpods-pro-2//?page=1,2025-04-04 03:10:24,7
airpods pro 2,airpods pro 2 copy aaa,15.0,3 weeks ago,"Hadath, Baabda•",False,https://www.dubizzle.com.lb/ads/q-airpods-pro-2//?page=1,2025-04-04 03:10:24,7
airpods pro 2,airpods pro 2 lightning,80.0,4 weeks ago,"Hamra, Beirut•",False,https://www.dubizzle.com.lb/ads/q-airpods-pro-2//?page=1,2025-04-04 03:10:24,7
airpods pro 2,apple airpods pro 2 (lightning),70.0,4 weeks ago,"Rayfoun, Keserouan•",False,https://www.dubizzle.com.lb/ads/q-airpods-pro-2//?page=1,2025-04-04 03:10:24,7
airpods pro 2,apple airpods pro copy a (2nd gen) with active noise cancellation,55.0,5 days ago,"Ras Beirut, Beirut•",False,https://www.dubizzle.com.lb/ads/q-airpods-pro-2//?page=1,2025-04-04 03:10:24,5
airpods pro 2,airpods pro and airpods 2,14.0,2 weeks ago,"Achrafieh, Beirut•",False,https://www.dubizzle.com.lb/ads/q-airpods-pro-2//?page=1,2025-04-04 03:10:24,7
airpods pro 2,"apple airpods pro 2nd gen - brand new, original, best price!",180.0,1 day ago,"Rawche, Beirut",False,https://www.dubizzle.com.lb/ads/q-airpods-pro-2//?page=1,2025-04-06 03:13:23,1
airpods pro 2,airpods pro 2,120.0,39 minutes ago,"Chekka, Batroun",False,https://www.dubizzle.com.lb/ads/q-airpods-pro-2//?page=1,2025-04-06 03:13:23,7
airpods pro 2,"apple airpods pro 2nd gen - brand new, original, best price!",180.0,1 day ago,"Rawche, Beirut",False,https://www.dubizzle.com.lb/ads/q-airpods-pro-2//?page=1,2025-04-06 03:13:23,1
airpods pro 2,green lion anc airpods pro 2 (2nd gen) earbuds pro type-c charging,21.0,1 day ago,"Hamra, Beirut",False,https://www.dubizzle.com.lb/ads/q-airpods-pro-2//?page=1,2025-04-06 03:13:23,1
airpods pro 2,airpods pro 2nd generation,120.0,2 days ago,"Mar Elias, Beirut",False,https://www.dubizzle.com.lb/ads/q-airpods-pro-2//?page=1,2025-04-06 03:13:23,2
airpods pro 2,airpods pro 2,15.0,3 days ago,"Salim Slam, Beirut",False,https://www.dubizzle.com.lb/ads/q-airpods-pro-2//?page=1,2025-04-06 03:13:23,3
airpods pro 2,apple airpods pro 2 very clean 3al fa7s,90.0,3 days ago,"Hamra, Beirut",False,https://www.dubizzle.com.lb/ads/q-airpods-pro-2//?page=1,2025-04-06 03:13:23,3
airpods pro 2,"original, brand new, and sealed airpods pro (2nd generation)",185.0,5 days ago,"Jnah, Beirut",False,https://www.dubizzle.com.lb/ads/q-airpods-pro-2//?page=1,2025-04-06 03:13:23,5
airpods pro 2,airpods pro 2,20.0,1 week ago,"Achrafieh, Beirut",False,https://www.dubizzle.com.lb/ads/q-airpods-pro-2//?page=1,2025-04-06 03:13:23,7
airpods pro 2,new in box! airpods pro 2nd generation,229.0,1 week ago,"Downtown, Beirut",False,https://www.dubizzle.com.lb/ads/q-airpods-pro-2//?page=1,2025-04-06 03:13:23,7
airpods pro 2,porodo airpods pro 2 anc black,19.0,2 weeks ago,"Ghazir, Keserouan",False,https://www.dubizzle.com.lb/ads/q-airpods-pro-2//?page=1,2025-04-06 03:13:23,7
airpods pro 2,airpods pro 2 type c copy aaa like orgenal 100%,10.0,2 weeks ago,"Al Beddaoui, Tripoli",False,https://www.dubizzle.com.lb/ads/q-airpods-pro-2//?page=1,2025-04-06 03:13:23,7
airpods pro 2,airpods pro 2nd generation,12.0,2 weeks ago,"Other in Zgharta, Zgharta",False,https://www.dubizzle.com.lb/ads/q-airpods-pro-2//?page=1,2025-04-06 03:13:23,7
airpods pro 2,airpods pro 2,100.0,3 weeks ago,"Achrafieh, Beirut",False,https://www.dubizzle.com.lb/ads/q-airpods-pro-2//?page=1,2025-04-06 03:13:23,7
airpods pro 2,airpods pro (2nd gen): next-level noise cancellation & audio,28.0,3 weeks ago,"Basta, Beirut",False,https://www.dubizzle.com.lb/ads/q-airpods-pro-2//?page=1,2025-04-06 03:13:23,7
airpods pro 2,airpods pro 2,150.0,3 weeks ago,"Fanar, Metn",False,https://www.dubizzle.com.lb/ads/q-airpods-pro-2//?page=1,2025-04-06 03:13:23,7
airpods pro 2,airpods pro 2 copy aaa,15.0,4 weeks ago,"Hadath, Baabda",False,https://www.dubizzle.com.lb/ads/q-airpods-pro-2//?page=1,2025-04-06 03:13:23,7
airpods pro 2,apple airpods pro copy a (2nd gen) with active noise cancellation,55.0,1 week ago,"Ras Beirut, Beirut",False,https://www.dubizzle.com.lb/ads/q-airpods-pro-2//?page=1,2025-04-06 03:13:23,7
airpods pro 2,airpods pro and airpods 2,14.0,2 weeks ago,"Achrafieh, Beirut",False,https://www.dubizzle.com.lb/ads/q-airpods-pro-2//?page=1,2025-04-06 03:13:23,7
airpods pro 2,"apple airpods pro 2nd gen - brand new, original, best price!",160.0,2 days ago,"Rawche, Beirut",False,https://www.dubizzle.com.lb/ads/q-airpods-pro-2//?page=1,2025-04-07 03:16:04,2
airpods pro 2,airpods pro 2,120.0,1 day ago,"Chekka, Batroun",False,https://www.dubizzle.com.lb/ads/q-airpods-pro-2//?page=1,2025-04-07 03:16:04,1
airpods pro 2,"apple airpods pro 2nd gen - brand new, original, best price!",160.0,2 days ago,"Rawche, Beirut",False,https://www.dubizzle.com.lb/ads/q-airpods-pro-2//?page=1,2025-04-07 03:16:04,2
airpods pro 2,green lion anc airpods pro 2 (2nd gen) earbuds pro type-c charging,21.0,2 days ago,"Hamra, Beirut",False,https://www.dubizzle.com.lb/ads/q-airpods-pro-2//?page=1,2025-04-07 03:16:04,2
airpods pro 2,airpods pro 2nd generation,120.0,3 days ago,"Mar Elias, Beirut",False,https://www.dubizzle.com.lb/ads/q-airpods-pro-2//?page=1,2025-04-07 03:16:04,3
airpods pro 2,airpods pro 2,15.0,4 days ago,"Salim Slam, Beirut",False,https://www.dubizzle.com.lb/ads/q-airpods-pro-2//?page=1,2025-04-07 03:16:04,4
airpods pro 2,apple airpods pro 2 very clean 3al fa7s,90.0,4 days ago,"Hamra, Beirut",False,https://www.dubizzle.com.lb/ads/q-airpods-pro-2//?page=1,2025-04-07 03:16:04,4
airpods pro 2,"original, brand new, and sealed airpods pro (2nd generation)",185.0,6 days ago,"Jnah, Beirut",False,https://www.dubizzle.com.lb/ads/q-airpods-pro-2//?page=1,2025-04-07 03:16:04,6
airpods pro 2,airpods pro 2,20.0,1 week ago,"Achrafieh, Beirut",False,https://www.dubizzle.com.lb/ads/q-airpods-pro-2//?page=1,2025-04-07 03:16:04,7
airpods pro 2,new in box! airpods pro 2nd generation,229.0,1 week ago,"Downtown, Beirut",False,https://www.dubizzle.com.lb/ads/q-airpods-pro-2//?page=1,2025-04-07 03:16:04,7
airpods pro 2,porodo airpods pro 2 anc black,19.0,2 weeks ago,"Ghazir, Keserouan",False,https://www.dubizzle.com.lb/ads/q-airpods-pro-2//?page=1,2025-04-07 03:16:04,7
airpods pro 2,airpods pro 2 type c copy aaa like orgenal 100%,10.0,2 weeks ago,"Al Beddaoui, Tripoli",False,https://www.dubizzle.com.lb/ads/q-airpods-pro-2//?page=1,2025-04-07 03:16:04,7
airpods pro 2,airpods pro 2nd generation,12.0,2 weeks ago,"Other in Zgharta, Zgharta",False,https://www.dubizzle.com.lb/ads/q-airpods-pro-2//?page=1,2025-04-07 03:16:04,7
airpods pro 2,airpods pro 2,100.0,3 weeks ago,"Achrafieh, Beirut",False,https://www.dubizzle.com.lb/ads/q-airpods-pro-2//?page=1,2025-04-07 03:16:04,7
airpods pro 2,airpods pro (2nd gen): next-level noise cancellation & audio,28.0,3 weeks ago,"Basta, Beirut",False,https://www.dubizzle.com.lb/ads/q-airpods-pro-2//?page=1,2025-04-07 03:16:04,7
airpods pro 2,airpods pro 2,150.0,4 weeks ago,"Fanar, Metn",False,https://www.dubizzle.com.lb/ads/q-airpods-pro-2//?page=1,2025-04-07 03:16:04,7
airpods pro 2,airpods pro 2 copy aaa,15.0,4 weeks ago,"Hadath, Baabda",False,https://www.dubizzle.com.lb/ads/q-airpods-pro-2//?page=1,2025-04-07 03:16:04,7
airpods pro 2,apple airpods pro copy a (2nd gen) with active noise cancellation,55.0,1 week ago,"Ras Beirut, Beirut",False,https://www.dubizzle.com.lb/ads/q-airpods-pro-2//?page=1,2025-04-07 03:16:04,7
airpods pro 2,airpods pro and airpods 2,14.0,2 weeks ago,"Achrafieh, Beirut",False,https://www.dubizzle.com.lb/ads/q-airpods-pro-2//?page=1,2025-04-07 03:16:04,7
airpods pro 2,apple airpods pro 2 (lightning),70.0,14 hours ago,"Rayfoun, Keserouan•",False,https://www.dubizzle.com.lb/ads/q-airpods-pro-2//?page=1,2025-04-09 01:40:18,0
airpods pro 2,green lion anc airpods pro 2 (2nd gen) earbuds pro type-c charging,21.0,17 hours ago,"Hamra, Beirut•",False,https://www.dubizzle.com.lb/ads/q-airpods-pro-2//?page=1,2025-04-09 01:40:18,0
airpods pro 2,airpods pro 2 -usa,23.0,18 hours ago,"Naccache, Metn•",False,https://www.dubizzle.com.lb/ads/q-airpods-pro-2//?page=1,2025-04-09 01:40:18,0
airpods pro 2,airpods pro 2,120.0,3 days ago,"Chekka, Batroun•",False,https://www.dubizzle.com.lb/ads/q-airpods-pro-2//?page=1,2025-04-09 01:40:18,3
airpods pro 2,"apple airpods pro 2nd gen - brand new, original, best price!",160.0,4 days ago,"Rawche, Beirut•",False,https://www.dubizzle.com.lb/ads/q-airpods-pro-2//?page=1,2025-04-09 01:40:18,4
airpods pro 2,airpods pro 2,15.0,6 days ago,"Salim Slam, Beirut•",False,https://www.dubizzle.com.lb/ads/q-airpods-pro-2//?page=1,2025-04-09 01:40:18,6
airpods pro 2,apple airpods pro 2 very clean 3al fa7s,90.0,6 days ago,"Hamra, Beirut•",False,https://www.dubizzle.com.lb/ads/q-airpods-pro-2//?page=1,2025-04-09 01:40:18,6
airpods pro 2,"original, brand new, and sealed airpods pro (2nd generation)",185.0,1 week ago,"Jnah, Beirut•",False,https://www.dubizzle.com.lb/ads/q-airpods-pro-2//?page=1,2025-04-09 01:40:18,7
airpods pro 2,airpods pro 2,20.0,2 weeks ago,"Achrafieh, Beirut•",False,https://www.dubizzle.com.lb/ads/q-airpods-pro-2//?page=1,2025-04-09 01:40:18,7
airpods pro 2,new in box! airpods pro 2nd generation,229.0,2 weeks ago,"Downtown, Beirut•",False,https://www.dubizzle.com.lb/ads/q-airpods-pro-2//?page=1,2025-04-09 01:40:18,7
airpods pro 2,porodo airpods pro 2 anc black,19.0,2 weeks ago,"Ghazir, Keserouan•",False,https://www.dubizzle.com.lb/ads/q-airpods-pro-2//?page=1,2025-04-09 01:40:18,7
airpods pro 2,airpods pro 2 type c copy aaa like orgenal 100%,10.0,2 weeks ago,"Al Beddaoui, Tripoli•",False,https://www.dubizzle.com.lb/ads/q-airpods-pro-2//?page=1,2025-04-09 01:40:18,7
airpods pro 2,airpods pro 2nd generation,12.0,3 weeks ago,"Other in Zgharta, Zgharta•",False,https://www.dubizzle.com.lb/ads/q-airpods-pro-2//?page=1,2025-04-09 01:40:18,7
airpods pro 2,airpods pro 2,100.0,3 weeks ago,"Achrafieh, Beirut•",False,https://www.dubizzle.com.lb/ads/q-airpods-pro-2//?page=1,2025-04-09 01:40:18,7
airpods pro 2,airpods pro (2nd gen): next-level noise cancellation & audio,28.0,3 weeks ago,"Basta, Beirut•",False,https://www.dubizzle.com.lb/ads/q-airpods-pro-2//?page=1,2025-04-09 01:40:18,7
airpods pro 2,airpods pro 2,150.0,4 weeks ago,"Fanar, Metn•",False,https://www.dubizzle.com.lb/ads/q-airpods-pro-2//?page=1,2025-04-09 01:40:18,7
airpods pro 2,airpods pro 2 copy aaa,15.0,4 weeks ago,"Hadath, Baabda•",False,https://www.dubizzle.com.lb/ads/q-airpods-pro-2//?page=1,2025-04-09 01:40:18,7
airpods pro 2,apple airpods pro copy a (2nd gen) with active noise cancellation,55.0,1 week ago,"Ras Beirut, Beirut•",False,https://www.dubizzle.com.lb/ads/q-airpods-pro-2//?page=1,2025-04-09 01:40:18,7
airpods pro 2,airpods pro and airpods 2,14.0,2 weeks ago,"Achrafieh, Beirut•",False,https://www.dubizzle.com.lb/ads/q-airpods-pro-2//?page=1,2025-04-09 01:40:18,7
airpods pro 2,green lion anc airpods pro 2 (2nd gen) earbuds pro type-c charging,21.0,6 hours ago,"Hamra, Beirut",False,https://www.dubizzle.com.lb/ads/q-airpods-pro-2//?page=1,2025-04-15 14:43:56,0
airpods pro 2,airpods pro 2 special edition used,120.0,19 hours ago,"Sarafand, Saida",False,https://www.dubizzle.com.lb/ads/q-airpods-pro-2//?page=1,2025-04-15 14:43:56,0
airpods pro 2,apple airpods pro 2  c type,199.0,5 days ago,"Ain Saadeh, Metn",False,https://www.dubizzle.com.lb/ads/q-airpods-pro-2//?page=1,2025-04-15 14:43:56,5
airpods pro 2,apple airpods pro 2nd gen,25.0,6 days ago,"Wastani, Saida",False,https://www.dubizzle.com.lb/ads/q-airpods-pro-2//?page=1,2025-04-15 14:43:56,6
airpods pro 2,orignal apple airpods pro 2nd gen,50.0,6 days ago,"Danke, Akkar",False,https://www.dubizzle.com.lb/ads/q-airpods-pro-2//?page=1,2025-04-15 14:43:56,6
airpods pro 2,airpods pro 2,100.0,6 days ago,"Mar Elias, Beirut",False,https://www.dubizzle.com.lb/ads/q-airpods-pro-2//?page=1,2025-04-15 14:43:56,6
airpods pro 2,apple airpods pro 2 (lightning),70.0,1 week ago,"Rayfoun, Keserouan",False,https://www.dubizzle.com.lb/ads/q-airpods-pro-2//?page=1,2025-04-15 14:43:56,7
airpods pro 2,airpods pro 2 -usa,23.0,1 week ago,"Naccache, Metn",False,https://www.dubizzle.com.lb/ads/q-airpods-pro-2//?page=1,2025-04-15 14:43:56,7
airpods pro 2,airpods pro 2,120.0,1 week ago,"Chekka, Batroun",False,https://www.dubizzle.com.lb/ads/q-airpods-pro-2//?page=1,2025-04-15 14:43:56,7
airpods pro 2,airpods pro 2,15.0,2 weeks ago,"Salim Slam, Beirut",False,https://www.dubizzle.com.lb/ads/q-airpods-pro-2//?page=1,2025-04-15 14:43:56,7
airpods pro 2,apple airpods pro 2 very clean 3al fa7s,90.0,2 weeks ago,"Hamra, Beirut",False,https://www.dubizzle.com.lb/ads/q-airpods-pro-2//?page=1,2025-04-15 14:43:56,7
airpods pro 2,"original, brand new, and sealed airpods pro (2nd generation)",185.0,2 weeks ago,"Jnah, Beirut",False,https://www.dubizzle.com.lb/ads/q-airpods-pro-2//?page=1,2025-04-15 14:43:56,7
airpods pro 2,airpods pro 2,20.0,3 weeks ago,"Achrafieh, Beirut",False,https://www.dubizzle.com.lb/ads/q-airpods-pro-2//?page=1,2025-04-15 14:43:56,7
airpods pro 2,new in box! airpods pro 2nd generation,229.0,3 weeks ago,"Downtown, Beirut",False,https://www.dubizzle.com.lb/ads/q-airpods-pro-2//?page=1,2025-04-15 14:43:56,7
airpods pro 2,porodo airpods pro 2 anc black,19.0,3 weeks ago,"Ghazir, Keserouan",False,https://www.dubizzle.com.lb/ads/q-airpods-pro-2//?page=1,2025-04-15 14:43:56,7
airpods pro 2,airpods pro 2 type c copy aaa like orgenal 100%,10.0,3 weeks ago,"Al Beddaoui, Tripoli",False,https://www.dubizzle.com.lb/ads/q-airpods-pro-2//?page=1,2025-04-15 14:43:56,7
airpods pro 2,airpods pro 2nd generation,12.0,4 weeks ago,"Other in Zgharta, Zgharta",False,https://www.dubizzle.com.lb/ads/q-airpods-pro-2//?page=1,2025-04-15 14:43:56,7
airpods pro 2,airpods pro 2,100.0,4 weeks ago,"Achrafieh, Beirut",False,https://www.dubizzle.com.lb/ads/q-airpods-pro-2//?page=1,2025-04-15 14:43:56,7
airpods pro 2,airpods pro (2nd gen): next-level noise cancellation & audio,28.0,4 weeks ago,"Basta, Beirut",False,https://www.dubizzle.com.lb/ads/q-airpods-pro-2//?page=1,2025-04-15 14:43:56,7
airpods pro 2,apple airpods pro copy a (2nd gen) with active noise cancellation,55.0,2 weeks ago,"Ras Beirut, Beirut",False,https://www.dubizzle.com.lb/ads/q-airpods-pro-2//?page=1,2025-04-15 14:43:56,7
airpods pro 2,airpods pro and airpods 2,14.0,3 weeks ago,"Achrafieh, Beirut",False,https://www.dubizzle.com.lb/ads/q-airpods-pro-2//?page=1,2025-04-15 14:43:56,7
airpods pro 2,green lion anc airpods pro 2 (2nd gen) earbuds pro type-c charging,21.0,17 hours ago,"Hamra, Beirut",False,https://www.dubizzle.com.lb/ads/q-airpods-pro-2//?page=1,2025-04-16 01:43:24,0
airpods pro 2,airpods pro 2 special edition used,120.0,1 day ago,"Sarafand, Saida",False,https://www.dubizzle.com.lb/ads/q-airpods-pro-2//?page=1,2025-04-16 01:43:24,1
airpods pro 2,apple airpods pro 2  c type,199.0,6 days ago,"Ain Saadeh, Metn",False,https://www.dubizzle.com.lb/ads/q-airpods-pro-2//?page=1,2025-04-16 01:43:24,6
airpods pro 2,apple airpods pro 2nd gen,25.0,1 week ago,"Wastani, Saida",False,https://www.dubizzle.com.lb/ads/q-airpods-pro-2//?page=1,2025-04-16 01:43:24,7
airpods pro 2,orignal apple airpods pro 2nd gen,50.0,1 week ago,"Danke, Akkar",False,https://www.dubizzle.com.lb/ads/q-airpods-pro-2//?page=1,2025-04-16 01:43:24,7
airpods pro 2,airpods pro 2,100.0,1 week ago,"Mar Elias, Beirut",False,https://www.dubizzle.com.lb/ads/q-airpods-pro-2//?page=1,2025-04-16 01:43:24,7
airpods pro 2,apple airpods pro 2 (lightning),70.0,1 week ago,"Rayfoun, Keserouan",False,https://www.dubizzle.com.lb/ads/q-airpods-pro-2//?page=1,2025-04-16 01:43:24,7
airpods pro 2,airpods pro 2 -usa,23.0,1 week ago,"Naccache, Metn",False,https://www.dubizzle.com.lb/ads/q-airpods-pro-2//?page=1,2025-04-16 01:43:24,7
airpods pro 2,airpods pro 2,120.0,1 week ago,"Chekka, Batroun",False,https://www.dubizzle.com.lb/ads/q-airpods-pro-2//?page=1,2025-04-16 01:43:24,7
airpods pro 2,airpods pro 2,15.0,2 weeks ago,"Salim Slam, Beirut",False,https://www.dubizzle.com.lb/ads/q-airpods-pro-2//?page=1,2025-04-16 01:43:24,7
airpods pro 2,apple airpods pro 2 very clean 3al fa7s,90.0,2 weeks ago,"Hamra, Beirut",False,https://www.dubizzle.com.lb/ads/q-airpods-pro-2//?page=1,2025-04-16 01:43:24,7
airpods pro 2,"original, brand new, and sealed airpods pro (2nd generation)",185.0,2 weeks ago,"Jnah, Beirut",False,https://www.dubizzle.com.lb/ads/q-airpods-pro-2//?page=1,2025-04-16 01:43:24,7
airpods pro 2,airpods pro 2,20.0,3 weeks ago,"Achrafieh, Beirut",False,https://www.dubizzle.com.lb/ads/q-airpods-pro-2//?page=1,2025-04-16 01:43:24,7
airpods pro 2,new in box! airpods pro 2nd generation,229.0,3 weeks ago,"Downtown, Beirut",False,https://www.dubizzle.com.lb/ads/q-airpods-pro-2//?page=1,2025-04-16 01:43:24,7
airpods pro 2,porodo airpods pro 2 anc black,19.0,3 weeks ago,"Ghazir, Keserouan",False,https://www.dubizzle.com.lb/ads/q-airpods-pro-2//?page=1,2025-04-16 01:43:24,7
airpods pro 2,airpods pro 2 type c copy aaa like orgenal 100%,10.0,3 weeks ago,"Al Beddaoui, Tripoli",False,https://www.dubizzle.com.lb/ads/q-airpods-pro-2//?page=1,2025-04-16 01:43:24,7
airpods pro 2,airpods pro 2nd generation,12.0,4 weeks ago,"Other in Zgharta, Zgharta",False,https://www.dubizzle.com.lb/ads/q-airpods-pro-2//?page=1,2025-04-16 01:43:24,7
airpods pro 2,airpods pro 2,100.0,4 weeks ago,"Achrafieh, Beirut",False,https://www.dubizzle.com.lb/ads/q-airpods-pro-2//?page=1,2025-04-16 01:43:24,7
airpods pro 2,airpods pro (2nd gen): next-level noise cancellation & audio,28.0,4 weeks ago,"Basta, Beirut",False,https://www.dubizzle.com.lb/ads/q-airpods-pro-2//?page=1,2025-04-16 01:43:24,7
airpods pro 2,apple airpods pro copy a (2nd gen) with active noise cancellation,55.0,2 weeks ago,"Ras Beirut, Beirut",False,https://www.dubizzle.com.lb/ads/q-airpods-pro-2//?page=1,2025-04-16 01:43:24,7
airpods pro 2,airpods pro and airpods 2,14.0,3 weeks ago,"Achrafieh, Beirut",False,https://www.dubizzle.com.lb/ads/q-airpods-pro-2//?page=1,2025-04-16 01:43:24,7
airpods pro 2,green lion anc airpods pro 2 (2nd gen) earbuds pro type-c charging,21.0,17 hours ago,"Hamra, Beirut",False,https://www.dubizzle.com.lb/ads/q-airpods-pro-2//?page=1,2025-04-17 01:41:31,0
airpods pro 2,airpods pro 2 special edition used,120.0,2 days ago,"Sarafand, Saida",False,https://www.dubizzle.com.lb/ads/q-airpods-pro-2//?page=1,2025-04-17 01:41:31,2
airpods pro 2,apple airpods pro 2  c type,199.0,1 week ago,"Ain Saadeh, Metn",False,https://www.dubizzle.com.lb/ads/q-airpods-pro-2//?page=1,2025-04-17 01:41:31,7
airpods pro 2,apple airpods pro 2nd gen,25.0,1 week ago,"Wastani, Saida",False,https://www.dubizzle.com.lb/ads/q-airpods-pro-2//?page=1,2025-04-17 01:41:31,7
airpods pro 2,orignal apple airpods pro 2nd gen,50.0,1 week ago,"Danke, Akkar",False,https://www.dubizzle.com.lb/ads/q-airpods-pro-2//?page=1,2025-04-17 01:41:31,7
airpods pro 2,airpods pro 2,100.0,1 week ago,"Mar Elias, Beirut",False,https://www.dubizzle.com.lb/ads/q-airpods-pro-2//?page=1,2025-04-17 01:41:31,7
